species_tree,fam_species,order_species,sc,habitat,long_x,lat_y,b_nisc,g_nisc,p_nisc,nisc
Hypnelus_ruficollis,Bucconidae,Galbuliformes,0,3,-69.02346896,8.253119524,0,0,0,0
Ibidorhyncha_struthersii,Ibidorhynchidae,Charadriiformes,0,6,92.36108526,35.88554033,0,0,0,0
Ibycter_americanus,Falconidae,Falconiformes,1,1,-61.50835272,-4.448634347,0,0,0,0
Ichthyophaga_humilis,Accipitridae,Accipitriformes,0,6,103.9375801,10.7096723,0,0,0,0
Ichthyophaga_ichthyaetus,Accipitridae,Accipitriformes,0,6,96.21971462,13.46920845,0,0,0,0
Ictinaetus_malayensis,Accipitridae,Accipitriformes,0,6,101.1464233,9.215987794,0,0,0,0
Ictinia_mississippiensis,Accipitridae,Accipitriformes,0,6,-92.92250378,33.62521654,0,0,0,0
Ictinia_plumbea,Accipitridae,Accipitriformes,0,1,-60.17124101,-8.107422469,0,0,0,0
Indicator_archipelagicus,Indicatoridae,Piciformes,0,6,108.4334345,1.132621326,0,0,0,0
Indicator_exilis,Indicatoridae,Piciformes,0,6,16.24363219,1.232650381,0,0,0,0
Indicator_indicator,Indicatoridae,Piciformes,0,6,23.28759288,-4.199322113,0,0,0,0
Indicator_maculatus,Indicatoridae,Piciformes,0,6,11.31449125,4.098351587,0,0,0,0
Indicator_meliphilus,Indicatoridae,Piciformes,0,3,30.6618984,-10.84378814,0,0,0,0
Indicator_minor,Indicatoridae,Piciformes,0,6,20.75045624,-3.562461773,0,0,0,0
Indicator_pumilio,Indicatoridae,Piciformes,0,1,29.27372533,-2.149695105,0,0,0,0
Indicator_variegatus,Indicatoridae,Piciformes,0,1,31.44850544,-10.82081215,0,0,0,0
Indicator_willcocksi,Indicatoridae,Piciformes,0,6,15.82333603,3.557913845,0,0,0,0
Indicator_xanthonotus,Indicatoridae,Piciformes,0,3,85.87971056,29.60484244,0,0,0,0
Irediparra_gallinacea,Jacanidae,Charadriiformes,0,4,136.2187825,-13.16547844,0,0,0,0
Ithaginis_cruentus,Phasianidae,Galliformes,0,1,100.5414168,31.27434014,0,0,0,0
Ixobrychus_cinnamomeus,Ardeidae,Pelecaniformes,0,4,105.4459212,19.78692169,0,0,0,0
Ixobrychus_dubius,Ardeidae,Pelecaniformes,0,6,40.46758392,15.56611841,0,0,0,0
Ixobrychus_eurhythmus,Ardeidae,Pelecaniformes,0,6,124.2014749,43.8378168,0,0,0,0
Ixobrychus_exilis,Ardeidae,Pelecaniformes,0,4,-79.03671416,19.83359985,0,0,0,0
Ixobrychus_flavicollis,Ardeidae,Pelecaniformes,1,6,105.8418271,13.02501606,1,0,0,1
Ixobrychus_involucris,Ardeidae,Pelecaniformes,0,6,-61.09852008,-24.67852714,0,0,0,0
Ixobrychus_minutus,Ardeidae,Pelecaniformes,0,6,40.46758392,15.56611841,0,0,0,0
Ixobrychus_novaezelandiae,Ardeidae,Pelecaniformes,0,NA,NA,NA,0,0,0,0
Ixobrychus_sinensis,Ardeidae,Pelecaniformes,0,4,108.8585408,24.81118461,0,0,0,0
Ixobrychus_sturmii,Ardeidae,Pelecaniformes,0,6,20.38256747,-2.855341975,0,0,0,0
Jabiru_mycteria,Ciconiidae,Ciconiiformes,0,6,-61.27338717,-9.01745155,0,0,0,0
Jacamaralcyon_tridactyla,Galbulidae,Galbuliformes,1,6,-42.81624633,-20.42419072,0,0,0,0
Jacamerops_aureus,Galbulidae,Galbuliformes,1,6,-63.77093642,-2.466403412,0,0,0,0
Jacana_jacana,Jacanidae,Charadriiformes,0,6,-57.91579,-10.97774861,0,0,0,0
Jacana_spinosa,Jacanidae,Charadriiformes,0,6,-89.52459035,17.63102854,0,0,0,0
Jubula_lettii,Strigidae,Strigiformes,0,1,16.83253417,0.768480634,0,0,0,0
Jynx_ruficollis,Picidae,Piciformes,0,6,25.84387895,-8.501688143,0,0,0,0
Jynx_torquilla,Picidae,Piciformes,0,6,69.34072947,54.88165334,0,0,0,0
Kaupifalco_monogrammicus,Accipitridae,Accipitriformes,0,6,19.29653239,-1.053751249,0,0,0,0
Ketupa_blakistoni,Strigidae,Strigiformes,0,6,133.2314109,50.68980444,0,0,0,0
Ketupa_flavipes,Strigidae,Strigiformes,0,6,109.6167306,27.31549798,0,0,0,0
Ketupa_ketupu,Strigidae,Strigiformes,0,6,104.9630892,7.467914484,0,0,0,0
Ketupa_zeylonensis,Strigidae,Strigiformes,0,6,89.15535242,20.940891,0,0,0,0
Klais_guimeti,Trochilidae,Caprimulgiformes,1,6,-76.57187766,-0.969427797,0,0,0,0
Lacedo_pulchella,Alcedinidae,Coraciiformes,1,6,105.891078,6.958147331,1,0,1,1
Lafresnaya_lafresnayi,Trochilidae,Caprimulgiformes,1,1,-75.91076706,-3.183831245,0,0,0,0
Lagopus_lagopus,Phasianidae,Galliformes,0,3,39.22051162,62.59838879,0,0,0,0
Lagopus_leucura,Phasianidae,Galliformes,0,2,-130.9737338,58.69839898,0,0,0,0
Lagopus_muta,Phasianidae,Galliformes,0,3,29.99143074,66.93427604,0,0,0,0
Lampornis_amethystinus,Trochilidae,Caprimulgiformes,1,1,-96.40390318,17.84552547,0,0,0,0
Lampornis_calolaemus,Trochilidae,Caprimulgiformes,1,1,-83.49075466,9.775648415,0,0,0,0
Lampornis_castaneoventris,Trochilidae,Caprimulgiformes,1,3,-83.29080543,9.310532297,0,0,0,0
Lampornis_clemenciae,Trochilidae,Caprimulgiformes,1,6,-103.9861193,24.21417427,0,0,0,0
Lampornis_hemileucus,Trochilidae,Caprimulgiformes,1,3,-83.02469163,9.492899159,0,0,0,0
Lampornis_sybillae,Trochilidae,Caprimulgiformes,1,1,-86.69617026,14.53918924,0,0,0,0
Lampornis_viridipallens,Trochilidae,Caprimulgiformes,1,1,-90.56639001,15.38182517,0,0,0,0
Lamprolaima_rhami,Trochilidae,Caprimulgiformes,1,1,-92.44581574,16.04201875,0,0,0,0
Larosterna_inca,Laridae,Charadriiformes,0,5,-74.54994162,-19.87453721,0,0,0,0
Larus_argentatus,Laridae,Charadriiformes,0,6,19.02574904,61.2527965,0,0,0,0
Larus_armenicus,Laridae,Charadriiformes,0,6,50.76056917,47.68963619,0,0,0,0
Larus_atlanticus,Laridae,Charadriiformes,0,6,-63.78070678,-41.97102458,0,0,0,0
Larus_atricilla,Laridae,Charadriiformes,0,6,-79.90077993,30.00277665,0,0,0,0
Larus_audouinii,Laridae,Charadriiformes,0,6,5.501797789,37.53150704,0,0,0,0
Larus_belcheri,Laridae,Charadriiformes,0,5,-74.95312143,-15.49716369,0,0,0,0
Larus_brachyrhynchus,Laridae,Charadriiformes,0,6,NA,NA,0,0,0,0
Larus_brunnicephalus,Laridae,Charadriiformes,0,6,88.96703845,18.89115827,0,0,0,0
Larus_bulleri,Laridae,Charadriiformes,0,6,172.5952042,-42.40477428,0,0,0,0
Larus_cachinnans,Laridae,Charadriiformes,0,6,50.76056917,47.68963619,0,0,0,0
Larus_californicus,Laridae,Charadriiformes,0,6,-110.2615791,53.4399376,0,0,0,0
Larus_canus,Laridae,Charadriiformes,0,6,43.18077509,61.61613796,0,0,0,0
Larus_cirrocephalus,Laridae,Charadriiformes,0,6,10.52197634,-17.26402079,0,0,0,0
Larus_crassirostris,Laridae,Charadriiformes,0,5,133.2285254,42.06960333,0,0,0,0
Larus_delawarensis,Laridae,Charadriiformes,0,6,-101.2616854,50.63810352,0,0,0,0
Larus_dominicanus,Laridae,Charadriiformes,0,6,-18.77108535,-39.91449744,0,0,0,0
Larus_fuliginosus,Laridae,Charadriiformes,0,5,-90.87153337,-0.557440015,0,0,0,0
Larus_fuscus,Laridae,Charadriiformes,0,6,13.98826393,61.03605058,0,0,0,0
Larus_genei,Laridae,Charadriiformes,0,6,55.41636501,42.41967037,0,0,0,0
Larus_glaucescens,Laridae,Charadriiformes,0,6,-154.9579763,56.64698054,0,0,0,0
Larus_glaucoides,Laridae,Charadriiformes,0,5,-79.10264729,70.83562286,0,0,0,0
Larus_hartlaubii,Laridae,Charadriiformes,0,6,17.20318933,-29.87554842,0,0,0,0
Larus_heermanni,Laridae,Charadriiformes,0,5,-113.9618521,27.87839564,0,0,0,0
Larus_hemprichii,Laridae,Charadriiformes,0,5,47.61828845,18.33767416,0,0,0,0
Larus_hyperboreus,Laridae,Charadriiformes,0,6,-150.5288938,75.39435503,0,0,0,0
Larus_ichthyaetus,Laridae,Charadriiformes,0,6,67.39738182,49.11197049,0,0,0,0
Larus_leucophthalmus,Laridae,Charadriiformes,0,5,40.52845009,16.88932938,0,0,0,0
Larus_livens,Laridae,Charadriiformes,0,5,-112.6485467,28.54893061,0,0,0,0
Larus_maculipennis,Laridae,Charadriiformes,0,6,-66.44012173,-41.16004642,0,0,0,0
Larus_marinus,Laridae,Charadriiformes,0,6,-28.82675457,55.30758273,0,0,0,0
Larus_melanocephalus,Laridae,Charadriiformes,0,6,27.1042868,45.6227254,0,0,0,0
Larus_michahellis,Laridae,Charadriiformes,0,6,11.34835105,41.5248287,0,0,0,0
Larus_minutus,Laridae,Charadriiformes,0,6,72.25570845,58.3933999,0,0,0,0
Larus_modestus,Laridae,Charadriiformes,0,6,-69.87621808,-22.99680404,0,0,0,0
Larus_novaehollandiae,Laridae,Charadriiformes,0,6,136.7967588,-29.34718234,0,0,0,0
Larus_occidentalis,Laridae,Charadriiformes,0,6,-120.2404691,36.26738142,0,0,0,0
Larus_pacificus,Laridae,Charadriiformes,0,6,134.0145388,-35.02693466,0,0,0,0
Larus_philadelphia,Laridae,Charadriiformes,0,6,-121.0582141,60.00314677,0,0,0,0
Larus_pipixcan,Laridae,Charadriiformes,0,6,-107.5276911,52.58795222,0,0,0,0
Larus_relictus,Laridae,Charadriiformes,0,6,99.16972592,47.18407498,0,0,0,0
Larus_ridibundus,Laridae,Charadriiformes,0,6,74.49784644,56.62666203,0,0,0,0
Larus_saundersi,Laridae,Charadriiformes,0,5,126.719288,38.88390734,0,0,0,0
Larus_schistisagus,Laridae,Charadriiformes,0,5,126.7760762,53.3391678,0,0,0,0
Larus_serranus,Laridae,Charadriiformes,0,4,-70.20985051,-20.17553332,0,0,0,0
Laterallus_albigularis,Rallidae,Gruiformes,0,6,-78.91833507,7.885739109,0,0,0,0
Laterallus_exilis,Rallidae,Gruiformes,0,6,-65.23196987,-5.762740045,0,0,0,0
Laterallus_jamaicensis,Rallidae,Gruiformes,0,6,-78.09985729,1.889091454,0,0,0,0
Laterallus_leucopyrrhus,Rallidae,Gruiformes,0,6,-54.66968045,-29.31109466,0,0,0,0
Laterallus_levraudi,Rallidae,Gruiformes,0,6,-67.73317937,10.33207469,0,0,0,0
Laterallus_melanophaius,Rallidae,Gruiformes,0,6,-55.26270091,-14.1786862,0,0,0,0
Laterallus_ruber,Rallidae,Gruiformes,0,6,-91.35273655,17.49373223,0,0,0,0
Laterallus_spilonotus,Rallidae,Gruiformes,0,6,-90.83761778,-0.625358791,0,0,0,0
Laterallus_xenopterus,Rallidae,Gruiformes,0,6,-56.5017125,-23.34564624,0,0,0,0
Lathamus_discolor,Psittaculidae,Psittaciformes,1,6,147.5078319,-41.68398097,1,1,0,1
Leipoa_ocellata,Megapodiidae,Galliformes,0,6,133.0207308,-32.14457891,0,0,0,0
Lepidopyga_lilliae,Trochilidae,Caprimulgiformes,1,6,-74.48216827,10.80492194,0,0,0,0
Leptodon_cayanensis,Accipitridae,Accipitriformes,0,6,-60.20711155,-6.702723851,0,0,0,0
Leptodon_forbesi,Accipitridae,Accipitriformes,0,6,-35.71800775,-8.948060715,0,0,0,0
Leptoptilos_crumenifer,Ciconiidae,Ciconiiformes,0,6,25.51950953,-1.627042763,0,0,0,0
Leptoptilos_dubius,Ciconiidae,Ciconiiformes,0,6,95.28858774,23.90727546,0,0,0,0
Leptoptilos_javanicus,Ciconiidae,Ciconiiformes,0,6,103.4244205,7.335534563,0,0,0,0
Leptosittaca_branickii,Psittacidae,Psittaciformes,1,1,-75.35074461,-3.876597133,0,1,0,1
Leptosomus_discolor,Leptosomidae,Leptosomiformes,1,6,46.67016036,-19.45585153,0,0,0,0
Leptotila_cassinii,Columbidae,Columbiformes,1,1,-83.15343824,11.88159922,0,0,0,0
Leptotila_conoveri,Columbidae,Columbiformes,1,6,-76.01870801,2.369235848,0,0,0,0
Leptotila_jamaicensis,Columbidae,Columbiformes,1,6,-87.44643561,19.35457517,0,0,0,0
Leptotila_megalura,Columbidae,Columbiformes,1,6,-65.2652876,-21.83659669,0,0,0,0
Leptotila_ochraceiventris,Columbidae,Columbiformes,1,1,-79.90358241,-3.790822734,0,0,0,0
Leptotila_pallida,Columbidae,Columbiformes,1,1,-78.76076522,0.960908871,0,0,0,0
Leptotila_plumbeiceps,Columbidae,Columbiformes,0,6,-90.34778365,16.70760062,0,0,0,0
Leptotila_rufaxilla,Columbidae,Columbiformes,1,6,-56.763803,-9.402848287,0,0,0,0
Leptotila_verreauxi,Columbidae,Columbiformes,1,6,-61.64520092,-8.077489262,0,0,0,0
Leptotila_wellsi,Columbidae,Columbiformes,0,1,-61.74053188,12.06150223,0,0,0,0
Lerwa_lerwa,Phasianidae,Galliformes,0,3,90.54070717,31.3403612,0,0,0,0
Lesbia_nuna,Trochilidae,Caprimulgiformes,1,1,-76.74219209,-6.596444394,0,0,0,0
Lesbia_victoriae,Trochilidae,Caprimulgiformes,1,1,-75.88876828,-6.541598371,0,0,0,0
Leucippus_baeri,Trochilidae,Caprimulgiformes,1,1,-80.51763607,-4.984904432,0,0,0,0
Leucippus_chlorocercus,Trochilidae,Caprimulgiformes,1,1,-70.16096888,-3.621336178,0,0,0,0
Leucippus_fallax,Trochilidae,Caprimulgiformes,1,6,-70.30447566,10.85467272,0,0,0,0
Leucippus_taczanowskii,Trochilidae,Caprimulgiformes,1,1,-78.09827692,-7.253524022,0,0,0,0
Leucocarbo_bransfieldensis,Phalacrocoracidae,Suliformes,1,5,-68.71066509,-52.24150779,0,0,0,0
Leucocarbo_georgianus,Phalacrocoracidae,Suliformes,1,5,-68.71066509,-52.24150779,0,0,0,0
Leucocarbo_melanogenis,Phalacrocoracidae,Suliformes,1,5,-68.71066509,-52.24150779,0,0,0,0
Leucocarbo_nivalis,Phalacrocoracidae,Suliformes,1,5,-68.71066509,-52.24150779,0,0,0,0
Leucocarbo_onslowi,Phalacrocoracidae,Suliformes,1,5,-176.3491383,-44.01142795,0,0,0,0
Leucocarbo_purpurascens,Phalacrocoracidae,Suliformes,1,5,-68.71066509,-52.24150779,0,0,0,0
Leucocarbo_verrucosus,Phalacrocoracidae,Suliformes,1,5,NA,NA,0,0,0,0
Leucochloris_albicollis,Trochilidae,Caprimulgiformes,1,6,-52.59418265,-25.62442761,0,0,0,0
Leucophaeus_scoresbii,Laridae,Charadriiformes,0,6,-69.20385485,-51.59143871,0,0,0,0
Leucopternis_albicollis,Accipitridae,Accipitriformes,0,1,-63.67311481,-4.067081722,0,0,0,0
Leucopternis_kuhli,Accipitridae,Accipitriformes,0,1,-63.49927414,-7.410716245,0,0,0,0
Leucopternis_lacernulatus,Accipitridae,Accipitriformes,0,1,-44.71096371,-22.24204015,0,0,0,0
Leucopternis_melanops,Accipitridae,Accipitriformes,0,6,-62.88244937,1.407788513,0,0,0,0
Leucopternis_occidentalis,Accipitridae,Accipitriformes,0,1,-79.85848921,-3.578214175,0,0,0,0
Leucopternis_plumbeus,Accipitridae,Accipitriformes,0,1,-77.67566087,4.360034725,0,0,0,0
Leucopternis_polionotus,Accipitridae,Accipitriformes,0,1,-46.54493999,-22.5858089,0,0,0,0
Leucopternis_princeps,Accipitridae,Accipitriformes,0,6,-78.7481497,3.022046871,0,0,0,0
Leucopternis_schistaceus,Accipitridae,Accipitriformes,0,6,-66.24256045,-5.03395006,0,0,0,0
Leucopternis_semiplumbeus,Accipitridae,Accipitriformes,0,1,-79.80545934,8.430901208,0,0,0,0
Leucosarcia_melanoleuca,Columbidae,Columbiformes,0,6,150.0198471,-30.83055187,0,0,0,0
Lewinia_mirifica,Rallidae,Gruiformes,0,3,121.8024068,15.54330537,0,0,0,0
Lewinia_muelleri,Rallidae,Gruiformes,0,3,166.0391357,-50.84982656,0,0,0,0
Lewinia_pectoralis,Rallidae,Gruiformes,0,6,146.0063652,-27.62140573,0,0,0,0
Lewinia_striata,Rallidae,Gruiformes,0,6,NA,NA,0,0,0,0
Limicola_falcinellus,Scolopacidae,Charadriiformes,0,6,65.12312295,68.36014329,0,0,0,0
Limnodromus_griseus,Scolopacidae,Charadriiformes,0,6,-103.3615513,55.57831948,0,0,0,0
Limnodromus_scolopaceus,Scolopacidae,Charadriiformes,0,6,56.12773898,68.42550579,0,0,0,0
Limnodromus_semipalmatus,Scolopacidae,Charadriiformes,0,6,97.09179006,52.53508449,0,0,0,0
Limosa_fedoa,Scolopacidae,Charadriiformes,0,6,-104.7536063,49.97368552,0,0,0,0
Limosa_haemastica,Scolopacidae,Charadriiformes,0,6,-133.2518359,63.21590724,0,0,0,0
Limosa_lapponica,Scolopacidae,Charadriiformes,0,6,69.49048209,69.26510202,0,0,0,0
Limosa_limosa,Scolopacidae,Charadriiformes,0,6,65.08455951,55.94375984,0,0,0,0
Lissotis_hartlaubii,Otididae,Otidiformes,0,2,NA,NA,0,0,0,0
Lissotis_melanogaster,Otididae,Otidiformes,0,6,NA,NA,0,0,0,0
Loddigesia_mirabilis,Trochilidae,Caprimulgiformes,1,3,-77.8647107,-5.860374663,0,0,0,0
Lophaetus_occipitalis,Accipitridae,Accipitriformes,0,6,20.87545136,-0.34882065,0,0,0,0
Lophodytes_cucullatus,Anatidae,Anseriformes,0,6,-92.81073816,44.60653641,0,0,0,0
Lophoictinia_isura,Accipitridae,Accipitriformes,0,6,146.7342572,-29.32682958,0,0,0,0
Lopholaimus_antarcticus,Columbidae,Columbiformes,0,6,150.4822541,-27.76044879,0,0,0,0
Lophonetta_specularioides,Anatidae,Anseriformes,1,6,-69.38974192,-36.72301451,0,0,0,0
Lophophorus_impejanus,Phasianidae,Galliformes,1,1,82.87416846,30.9813204,0,0,0,0
Lophophorus_lhuysii,Phasianidae,Galliformes,1,3,101.2071199,32.07394589,0,0,0,0
Lophophorus_sclateri,Phasianidae,Galliformes,1,1,96.83898954,27.92455615,0,0,0,0
Lophornis_adorabilis,Trochilidae,Caprimulgiformes,1,1,-83.52254564,9.126349251,0,0,0,0
Lophornis_brachylophus,Trochilidae,Caprimulgiformes,1,6,-100.2529342,17.33585557,0,0,0,0
Lophornis_chalybeus,Trochilidae,Caprimulgiformes,1,1,-66.72414498,-5.734177535,0,0,0,0
Lophornis_delattrei,Trochilidae,Caprimulgiformes,1,6,-72.63581609,-8.313927003,0,0,0,0
Lophornis_gouldii,Trochilidae,Caprimulgiformes,1,3,-52.10670025,-8.335593106,0,0,0,0
Lophornis_helenae,Trochilidae,Caprimulgiformes,1,1,-89.09611894,15.52947597,0,0,0,0
Lophornis_magnificus,Trochilidae,Caprimulgiformes,1,6,-47.77620995,-18.5772738,0,0,0,0
Lophornis_ornatus,Trochilidae,Caprimulgiformes,1,6,-58.52391498,4.401014776,0,0,0,0
Lophornis_pavoninus,Trochilidae,Caprimulgiformes,1,1,-63.6534021,5.316447809,0,0,0,0
Lophornis_stictolophus,Trochilidae,Caprimulgiformes,1,1,-76.33191135,-1.203319899,0,0,0,0
Lophornis_verreauxii,Trochilidae,Caprimulgiformes,1,6,NA,NA,0,0,0,0
Lophostrix_cristata,Strigidae,Strigiformes,0,6,-64.46571581,-3.506160731,0,0,0,0
Lophotibis_cristata,Threskiornithidae,Pelecaniformes,1,6,46.67925018,-19.48048741,0,0,0,0
Lophotriorchis_kienerii,Accipitridae,Accipitriformes,0,6,102.6772292,10.26510942,0,0,0,0
Lophura_bulweri,Phasianidae,Galliformes,1,1,114.9055965,1.68406832,0,0,0,0
Lophura_diardi,Phasianidae,Galliformes,1,1,104.056576,16.26272836,1,0,0,1
Lophura_edwardsi,Phasianidae,Galliformes,1,1,107.1487434,16.63771424,0,0,0,0
Lophura_erythrophthalma,Phasianidae,Galliformes,1,6,108.2628241,0.564227692,0,0,0,0
Lophura_ignita,Phasianidae,Galliformes,1,1,108.8433412,1.499166201,0,0,0,0
Lophura_inornata,Phasianidae,Galliformes,1,6,101.7655139,-2.163873019,0,0,0,0
Lophura_leucomelanos,Phasianidae,Galliformes,1,1,NA,NA,0,0,0,0
Lophura_nycthemera,Phasianidae,Galliformes,1,1,103.9828628,19.86986687,0,0,0,0
Lophura_pyronota,Phasianidae,Galliformes,1,6,NA,NA,0,0,0,0
Lophura_rufa,Phasianidae,Galliformes,1,1,108.8433412,1.499166201,0,0,0,0
Lophura_swinhoii,Phasianidae,Galliformes,1,1,121.0909729,23.79209357,0,0,0,0
Loriculus_amabilis,Psittaculidae,Psittaciformes,1,6,127.9948743,0.853163769,0,1,0,1
Loriculus_aurantiifrons,Psittaculidae,Psittaciformes,1,1,140.9459517,-4.915644809,1,1,0,1
Loriculus_beryllinus,Psittaculidae,Psittaciformes,1,6,80.62526364,6.832868737,1,1,0,1
Loriculus_camiguinensis,Psittaculidae,Psittaciformes,1,1,NA,NA,1,1,0,1
Loriculus_catamene,Psittaculidae,Psittaciformes,1,6,125.5379667,3.562463417,0,1,0,1
Loriculus_exilis,Psittaculidae,Psittaciformes,1,6,121.3504647,-1.654037724,1,1,0,1
Loriculus_flosculus,Psittaculidae,Psittaciformes,1,1,121.1277871,-8.614439661,0,1,0,1
Loriculus_galgulus,Psittaculidae,Psittaciformes,1,6,108.1722545,1.047945241,1,1,0,1
Loriculus_philippensis,Psittaculidae,Psittaciformes,1,6,123.1025162,11.87198729,1,1,0,1
Loriculus_pusillus,Psittaculidae,Psittaciformes,1,6,109.6527779,-7.440458841,0,1,0,1
Loriculus_sclateri,Psittaculidae,Psittaciformes,1,1,124.4333021,-1.707395767,0,1,0,1
Loriculus_stigmatus,Psittaculidae,Psittaciformes,1,6,121.2126788,-2.123448756,0,1,0,1
Loriculus_tener,Psittaculidae,Psittaciformes,1,6,150.9671071,-5.094953409,1,1,0,1
Loriculus_vernalis,Psittaculidae,Psittaciformes,1,1,97.06018785,18.96417373,1,1,0,1
Lorius_albidinucha,Psittaculidae,Psittaciformes,1,1,152.6883796,-4.112934113,0,1,0,1
Lorius_chlorocercus,Psittaculidae,Psittaciformes,1,6,160.8347734,-9.751211005,1,1,1,1
Lorius_domicella,Psittaculidae,Psittaciformes,1,1,129.2190024,-3.184173261,1,1,1,1
Lorius_garrulus,Psittaculidae,Psittaciformes,1,6,127.9938559,0.643464044,0,1,0,1
Lorius_hypoinochrous,Psittaculidae,Psittaciformes,1,6,150.6275055,-6.310226526,1,1,1,1
Lorius_lory,Psittaculidae,Psittaciformes,1,6,140.7731322,-5.326457825,1,1,1,1
Lugensa_brevirostris,Procellariidae,Procellariiformes,0,5,-164.2044994,-83.39051342,0,0,0,0
Lurocalis_rufiventris,Caprimulgidae,Caprimulgiformes,0,1,-74.21371437,-1.909463695,0,0,0,0
Lurocalis_semitorquatus,Caprimulgidae,Caprimulgiformes,0,6,-59.36415394,-7.477532449,0,0,0,0
Lybius_bidentatus,Lybiidae,Piciformes,0,6,14.92366264,4.315655957,0,0,0,0
Lybius_chaplini,Lybiidae,Piciformes,0,3,27.20574002,-15.52965613,0,0,0,0
Lybius_dubius,Lybiidae,Piciformes,0,6,1.131665583,10.61961809,0,0,0,0
Lybius_guifsobalito,Lybiidae,Piciformes,0,6,35.46687299,7.850580268,0,0,0,0
Lybius_leucocephalus,Lybiidae,Piciformes,0,6,24.343176,4.769565569,0,0,0,0
Lybius_melanopterus,Lybiidae,Piciformes,0,6,37.78833964,-10.43968318,0,0,0,0
Lybius_minor,Lybiidae,Piciformes,0,6,22.62656669,-8.770736111,0,0,0,0
Lybius_rolleti,Lybiidae,Piciformes,0,6,25.16208188,9.429553191,0,0,0,0
Lybius_rubrifacies,Lybiidae,Piciformes,0,6,30.82066072,-1.721491568,0,0,0,0
Lybius_torquatus,Lybiidae,Piciformes,0,6,28.62790082,-15.06226484,0,0,0,0
Lybius_undatus,Lybiidae,Piciformes,0,1,38.22106161,9.30620157,0,0,0,0
Lybius_vieilloti,Lybiidae,Piciformes,0,6,10.58899727,11.21345755,0,0,0,0
Lymnocryptes_minimus,Scolopacidae,Charadriiformes,1,6,82.81764028,64.32934386,0,0,0,0
Macheiramphus_alcinus,Megapodiidae,Galliformes,0,6,31.89178695,-3.42255365,0,0,0,0
Macrocephalon_maleo,Megapodiidae,Galliformes,0,6,121.1615393,-2.090755935,0,0,0,0
Macrodipteryx_vexillarius,Caprimulgidae,Caprimulgiformes,0,6,27.02076155,-12.75217462,0,0,0,0
Macronectes_giganteus,Procellariidae,Procellariiformes,0,5,-170.9420881,-16.51932353,0,0,0,0
Macronectes_halli,Procellariidae,Procellariiformes,0,5,17.44807473,-85.1690844,0,0,0,0
Macropsalis_forcipata,Caprimulgidae,Caprimulgiformes,0,1,-48.23913098,-24.83568506,0,0,0,0
Macropygia_amboinensis,Columbidae,Columbiformes,1,3,141.6663378,-12.0776713,0,0,0,0
Macropygia_cinnamomea,Columbidae,Columbiformes,0,6,NA,NA,0,0,0,0
Macropygia_doreya,Columbidae,Columbiformes,1,6,NA,NA,0,0,0,0
Macropygia_emiliana,Columbidae,Columbiformes,0,6,111.1230735,-1.689274066,0,0,0,0
Macropygia_macassariensis,Columbidae,Columbiformes,0,1,NA,NA,0,0,0,0
Macropygia_mackinlayi,Columbidae,Columbiformes,0,6,159.7465284,-9.671064722,0,0,0,0
Macropygia_magna,Columbidae,Columbiformes,0,1,125.7334226,-8.845697751,0,0,0,0
Macropygia_modiglianii,Columbidae,Columbiformes,0,6,NA,NA,0,0,0,0
Macropygia_nigrirostris,Columbidae,Columbiformes,0,1,141.5964501,-4.79768909,0,0,0,0
Macropygia_phasianella,Columbidae,Columbiformes,1,6,NA,NA,0,0,0,0
Macropygia_ruficeps,Columbidae,Columbiformes,1,6,107.7062701,5.956476248,0,0,0,0
Macropygia_rufipennis,Columbidae,Columbiformes,0,1,92.9633115,11.21678675,0,0,0,0
Macropygia_tenuirostris,Columbidae,Columbiformes,0,1,122.8552804,11.79522211,0,0,0,0
Macropygia_timorlaoensis,Columbidae,Columbiformes,0,1,NA,NA,0,0,0,0
Macropygia_unchall,Columbidae,Columbiformes,1,6,103.3226005,22.77710312,0,0,0,0
Malacoptila_fulvogularis,Bucconidae,Galbuliformes,0,1,-72.9122215,-7.710363155,0,0,0,0
Malacoptila_fusca,Bucconidae,Galbuliformes,0,1,-64.78894738,-0.065697067,0,0,0,0
Malacoptila_mystacalis,Bucconidae,Galbuliformes,0,3,-74.14017815,6.725565865,0,0,0,0
Malacoptila_panamensis,Bucconidae,Galbuliformes,0,1,-82.00041599,9.560487831,0,0,0,0
Malacoptila_rufa,Bucconidae,Galbuliformes,0,1,-60.18138932,-7.188738468,0,0,0,0
Malacoptila_semicincta,Bucconidae,Galbuliformes,0,1,-68.76091384,-8.92656212,0,0,0,0
Malacoptila_striata,Bucconidae,Galbuliformes,0,1,-46.01289443,-20.6173267,0,0,0,0
Malacorhynchus_membranaceus,Anatidae,Anseriformes,0,4,136.1409744,-31.72374769,0,0,0,0
Margarobyas_lawrencii,Strigidae,Strigiformes,0,6,NA,NA,0,0,0,0
Margaroperdix_madagarensis,Phasianidae,Galliformes,1,3,46.87930052,-19.04553543,1,0,0,1
Marmaronetta_angustirostris,Anatidae,Anseriformes,0,4,47.91680472,37.81221913,0,0,0,0
