Wavelength[nm];Acvu1;Acvu2;Acvu3;Agag1;Agag2;Agag3;Alsc_db1 ;Alsc_db2 ;Alsc_db3 ;Alsc_dg1;Alsc_dg2;Alsc_dg3;Alsc_lb1;Alsc_lb2;Alsc_lb3;Amgu_p1 ;Amgu_p2 ;Amgu_p3 ;Amgu1 ;Amgu2 ;Amgu3 ;Cisa1;Cisa2;Cisa3;Cobe_db1 ;Cobe_db2 ;Cobe_db3 ;Cobe_lb1 ;Cobe_lb2 ;Cobe_lb3 ;Cypa_b1;Cypa_b2;Cypa_b3;Nesp_b1;Nesp_b2;Nesp_b3;Nesp_db1;Nesp_db2;Nesp_db3;Poma_b1;Poma_b2;Poma_b3;Poma_p1;Poma_p2;Poma_p3;Psch1;Psch2;Psch3;Psoo1;Psoo2;Psoo3;Psro_b1 ;Psro_b2 ;Psro_b3 ;Pymo1 ;Pymo2 ;Pymo3 ;Tasy1;Tasy2;Tasy3
520,876;47,47644263;50,6609938;48,13433348;27,47262628;17,96220026;23,63648246;7,957180671;6,820346105;7,90456226;17,21166332;7,197113934;16,93096435;20,71674918;84,36471961;63,40896778;38,21222862;35,87647971;29,29317493;44,46793414;40,37675494;55,06788986;6,860523837;9,598893655;6,359308473;0,911570714;0,634921896;1,733486646;44,8968747;49,85778437;31,45836012;40,98142602;27,97766704;26,79776926;4,367630891;4,828222821;4,452098945;3,946159238;3,814948778;3,805582135;22,84373914;17,79437938;14,75305714;10,61668127;10,05550107;9,759587717;13,08225034;19,62332651;14,4395846;54,79272127;53,75629175;61,2249125;21,66746427;20,47015283;25,71932422;10,58219859;17,29183121;12,14406681;10,07121496;16,2216333;18,95973738
521,461;47,253587;50,43348995;47,95063566;27,35675527;17,92716169;23,57665522;7,922473368;6,875903651;7,938383977;17,2584587;7,178344014;16,85060816;20,76251675;84,46827951;63,41648444;38,27287183;35,91377383;29,35396928;44,51365122;40,38041936;55,12260617;6,812895671;9,612638647;6,331853132;0,918288375;0,588420455;1,73415089;44,90427449;49,97344689;31,71315229;41,18585679;27,9440325;26,8571803;4,289305221;4,789869192;4,395533376;3,910427862;3,765371301;3,792435956;22,87285645;17,77576461;14,78417001;10,62749461;10,08713502;9,723811101;13,03951247;19,5288121;14,42153028;54,73088538;53,89421257;61,33080167;21,73982213;20,66179379;25,65813083;10,59051751;17,30912775;12,21325858;9,931817393;16,07477344;18,70628095
522,045;46,98344671;49,99931115;47,46403672;27,38060796;17,99099161;23,50094037;7,906882897;6,83722991;7,911925945;17,26465422;7,195407447;16,97924192;20,81997228;84,62690821;63,57483128;38,16154542;35,92042632;29,20174115;44,40416331;40,30105583;55,21134249;6,928057487;9,646002058;6,262305453;0,876232476;0,61962992;1,686892234;44,98923522;49,95620584;31,68668041;41,07451795;28,01718874;26,83905696;4,249494261;4,753363861;4,35496751;3,876452801;3,758273211;3,80246985;22,87575996;17,69883641;14,75770872;10,58799234;10,03860067;9,731199141;12,95467021;19,44295868;14,35764242;54,82285731;54,02198733;61,44040134;21,86202997;20,65352315;25,80296832;10,59929765;17,20797489;12,08842125;9,950564987;15,96015329;18,58295592
522,629;46,71274752;49,601798;47,27179289;27,42674487;18,00219141;23,50774577;7,908201261;6,810741309;7,90036961;17,25243459;7,180305509;16,96468364;20,75169766;84,55934313;63,56739774;38,10595587;35,79781924;29,22372705;44,3314503;40,29760094;55,30748511;6,83744754;9,652149668;6,289543636;0,888157394;0,607845383;1,623709114;44,99980361;50,07448199;31,72136269;41,0436865;28,02369195;26,86992693;4,247652836;4,748486043;4,366423937;3,90286205;3,75474302;3,792213906;22,933882;17,77410696;14,75080414;10,6290807;10,09750618;9,749949997;12,87168206;19,33285222;14,30551877;54,66027345;54,19142002;61,35460326;21,87003047;20,60694721;25,71593447;10,58840336;17,0775329;12,12455609;9,801379753;15,79611783;18,33383077
523,214;46,37714202;49,45688365;47,10987022;27,23155269;17,79461404;23,53687281;7,903833151;6,824565848;7,91337537;17,3574272;7,242851847;17,06840438;20,67437127;84,3995398;63,61112786;38,05177193;35,68833244;29,2259069;44,2403976;40,09408335;55,10269239;6,877810351;9,581065926;6,222854885;0,867218807;0,580800818;1,64227221;44,96176342;50,09032036;31,72809114;41,01049794;27,972717;26,81001697;4,24823129;4,750159934;4,385919412;3,888541795;3,742751777;3,812160897;22,841173;17,80548989;14,78247336;10,5892406;10,09158186;9,761989605;12,91802988;19,33067604;14,22888328;54,8428373;54,25920008;61,45898515;21,84230634;20,65039099;25,74581327;10,51117742;17,09301925;12,09417808;9,828838251;15,58891956;18,1662247
523,798;46,01107156;49,06283874;46,80278823;27,27221496;17,90471006;23,60389858;7,874759061;6,836955789;7,901398873;17,42355779;7,237683823;17,07012011;20,76299034;84,41488779;63,51143091;38,08468058;35,68805841;29,20613588;44,42606379;40,19986959;55,19315493;6,863341254;9,598087344;6,180588687;0,824655288;0,557661854;1,651501155;45,12896361;50,31040226;31,94503923;41,21885056;28,10881183;26,79784912;4,248230773;4,728977702;4,345511752;3,893053281;3,759103356;3,795886878;22,89803279;17,81538935;14,82855063;10,63070166;10,09340934;9,729082702;12,90106955;19,26954981;14,25385616;54,75368914;54,22119931;61,34199233;22,04796875;20,77454897;25,77701918;10,53315729;16,97439751;12,02819173;9,722518248;15,47369527;17,90213862
524,382;45,80305857;48,73806845;46,41872851;27,31961011;17,87499757;23,54141547;7,867408649;6,818200732;7,858433779;17,450782;7,235060705;17,15648879;20,62833402;84,44464363;63,60341096;38,02924486;35,62202791;29,30080841;44,27967767;40,14073133;55,10797115;6,855105906;9,565342597;6,198252093;0,848621131;0,574574779;1,625785757;45,12637466;50,18784815;31,89087179;41,30564446;28,14692286;26,97656778;4,21514298;4,71540508;4,328470163;3,90034251;3,774221013;3,780996827;22,96515843;17,89305304;14,77150366;10,61424223;10,04682073;9,693400175;12,86488767;19,19415164;14,20645719;54,77104271;54,39805212;61,62955982;22,10796316;20,82413435;25,80421446;10,51727438;16,89997274;12,12157475;9,67354811;15,38444956;17,8263222
524,966;45,57052602;48,60008113;46,31803016;27,31002149;17,78660291;23,54566402;7,861584304;6,832392145;7,848191193;17,48851295;7,249512132;17,21184134;20,65617473;84,24099517;63,6211002;37,96035972;35,4835842;29,18764549;44,32817683;40,13893209;55,02734615;6,793103703;9,478267444;6,094150171;0,853934594;0,565519505;1,635525985;45,23652455;50,25886011;32,01270195;41,37376964;28,09116571;26,88732401;4,189563685;4,681623666;4,31629908;3,877805982;3,756132154;3,79643034;22,97650037;17,85923385;14,7750517;10,54890067;10,03283962;9,686093502;12,77397065;19,08991718;14,1173232;54,70976228;54,52300659;61,63594311;22,1264526;20,84414614;25,82869922;10,45232582;16,77223212;12,04662526;9,585168864;15,16730676;17,53359888
525,55;45,40656541;48,34769677;46,10044876;27,19213975;17,80600559;23,41656425;7,870066178;6,834880578;7,870411382;17,56402263;7,250410405;17,30569722;20,60485966;84,05421709;63,54166061;37,78502655;35,50071289;29,03816251;44,15243144;39,95002002;54,97116394;6,789947961;9,459538915;6,079123118;0,798938319;0,57983946;1,604666299;45,1633269;50,09870517;32,15209702;41,46638779;28,21001302;26,88327483;4,209323244;4,702186082;4,336172048;3,894870723;3,778808155;3,827261283;23,02361022;17,98745668;14,82862912;10,59713689;9,987378164;9,745372472;12,70908964;18,97864973;14,00813059;54,71829681;54,67902978;61,61083586;22,18801311;20,93191699;25,8815663;10,48699756;16,80645435;11,9993243;9,538236508;14,99289824;17,37832375
526,134;45,22152868;48,24435369;46,00662694;27,12169701;17,84336127;23,40830256;7,894237842;6,868913234;7,909098476;17,64571883;7,270666962;17,35187791;20,68544221;84,09927215;63,49836734;37,86394897;35,41466634;29,14811254;44,33825848;40,03050013;55,12153987;6,808382254;9,523214621;6,170141367;0,768958367;0,536932216;1,584857248;45,19531197;50,19218473;32,11312419;41,50371583;28,27670195;27,01491506;4,190952878;4,68323219;4,304698724;3,895771923;3,771870145;3,822793818;23,07252968;17,94275266;14,7933035;10,51003949;10,02755912;9,726748551;12,68154922;18,92603286;14,02464596;54,54685182;54,68647316;61,5380902;22,31219553;21,03991648;25,88169908;10,43179285;16,58442219;12,00978809;9,545008079;14,94149109;17,31345651
526,718;45,00554949;47,99534715;45,85701831;27,28110418;17,8366103;23,47554518;7,858917704;6,819052455;7,799612123;17,57614724;7,26252072;17,4208812;20,58889965;83,89632847;63,47631445;37,75883605;35,470417;29,10597597;44,34649896;39,92250438;55,00229775;6,773450644;9,495478865;6,095858;0,811601495;0,563388648;1,622473731;45,27186138;50,18642147;32,30633492;41,59681734;28,25421196;27,06245531;4,153049188;4,628098634;4,276646093;3,863212241;3,748126889;3,804948443;23,07926848;18,00641741;14,84948675;10,5364625;10,02313923;9,680599453;12,61664286;18,7925228;13,91741902;54,41087309;54,81712098;61,62525203;22,42747163;21,09767447;25,92478876;10,39595639;16,46612131;12,00968165;9,486101353;14,87463456;17,07897009
527,302;44,76235236;47,72140152;45,58646864;27,26218333;17,75996972;23,42759567;7,853887316;6,806626826;7,87292097;17,64548183;7,254687668;17,54239054;20,66500446;83,94457073;63,69422472;37,83140271;35,41056115;29,15462226;44,27027395;39,9112096;55,09149002;6,803142559;9,463530052;6,058933548;0,768198919;0,538953845;1,604192871;45,1877557;50,21913352;32,36675635;41,77140922;28,24093207;27,01320204;4,166833681;4,607368231;4,256872363;3,849434569;3,737018282;3,787677636;23,00016801;18,0967916;14,82884965;10,52469777;10,01744257;9,615234602;12,54473849;18,71043932;13,85498003;54,6647075;54,93236419;61,78977907;22,41399008;21,19216769;25,88159113;10,42235253;16,42833594;11,95098105;9,430841643;14,74144166;17,02215212
527,886;44,56823468;47,52233725;45,48138294;27,16532304;17,79220806;23,39574499;7,863065217;6,792622721;7,860200176;17,68012433;7,254343828;17,48334234;20,60962481;83,72549722;63,63670725;37,68654478;35,30123744;29,11169804;44,21818784;39,68636542;55,01529785;6,744852313;9,422060135;5,99075999;0,771814644;0,522832704;1,530585588;45,31248095;50,35358093;32,41238358;41,75838033;28,22510105;26,98118808;4,142185663;4,631911043;4,252569727;3,862327038;3,741887587;3,779942945;22,97273062;18,1089109;14,74950896;10,52174884;9,973900783;9,568958594;12,50251093;18,67517165;13,82585294;54,44648229;54,89308729;61,69451888;22,42211541;21,2416481;25,91222459;10,46423514;16,3279731;11,91936255;9,309461029;14,47770495;16,82754628
528,47;44,62008503;47,49995784;45,42470028;27,14812821;17,84209122;23,5273406;7,869368465;6,862663812;7,869935972;17,78681207;7,320098266;17,67483719;20,62083893;83,62540528;63,53858975;37,75484303;35,27493482;29,10949396;44,18726471;39,81945724;55,04723008;6,721928701;9,343933771;5,949467749;0,742622574;0,500459567;1,528710827;45,44308051;50,41711151;32,58190802;41,81957988;28,19538453;27,10035501;4,165584217;4,622944907;4,261310131;3,871567388;3,762742206;3,810975196;23,11418312;18,16560774;14,80016151;10,54570715;9,964383636;9,62579693;12,50278838;18,5782958;13,75077912;54,54849082;55,11902804;61,79835137;22,55808234;21,44844134;26,02795599;10,43975828;16,26074575;12,00593186;9,251243237;14,34488145;16,7800371
529,054;44,54215275;47,39927542;45,3617896;27,11208441;17,7624611;23,46346584;7,867474021;6,868914133;7,881148259;17,85863235;7,346655222;17,72764819;20,66907592;83,63041295;63,64532852;37,73255079;35,35843657;29,16154908;44,28169305;39,73388429;55,17011594;6,735045314;9,408348065;6,012971888;0,745487367;0,473940633;1,474856767;45,42086209;50,4405248;32,58224462;41,97675253;28,23823079;27,11377239;4,149122466;4,603677914;4,240398651;3,868223577;3,75433701;3,815597308;23,08884389;18,2505581;14,86143672;10,47032966;10,06849343;9,640898981;12,42434728;18,47417168;13,72974408;54,48937997;55,03105939;61,61713878;22,49981087;21,46775424;25,9517503;10,42879472;16,06430535;11,93682522;9,228467961;14,24475605;16,5635304
529,638;44,21408801;47,02522414;45,03913356;27,03869785;17,66098953;23,32591565;7,838366538;6,832577248;7,852343558;17,80910173;7,34790776;17,6188598;20,46613732;83,35555132;63,5326473;37,72096648;35,33361513;29,17914005;44,15302957;39,75095062;55,09643022;6,761911449;9,426054212;6,020146381;0,706248063;0,437896562;1,453678318;45,34165148;50,32635542;32,59490218;41,92606187;28,30394785;27,16068033;4,09849335;4,578132155;4,202661818;3,853094079;3,74424199;3,798214389;22,99660575;18,12606075;14,83152221;10,42930679;9,993518495;9,561143477;12,32000699;18,31796137;13,66975609;54,21832085;54,99591537;61,49513717;22,47858049;21,4630435;26,03521963;10,30241489;15,94424958;11,8112076;9,180884323;14,10759885;16,43532188
530,222;43,73658434;46,54091645;44,56934693;27,01253381;17,65074759;23,3245992;7,865234852;6,851619593;7,861507;17,86760302;7,363747891;17,75162896;20,44863499;83,50952083;63,48793;37,62960467;35,22225251;29,1505303;43,94830546;39,53265569;54,83974684;6,77160487;9,388690154;6,007636188;0,729485501;0,43664966;1,506551669;45,41775131;50,39698339;32,74283587;41,83400896;28,26392275;27,07208434;4,111248986;4,574354038;4,219470399;3,868348462;3,754965919;3,802589396;22,98842018;18,21947242;14,86475078;10,48838238;9,981563094;9,640007472;12,30136593;18,32933765;13,58494351;54,03026097;54,94179912;61,244617;22,65928433;21,5939893;25,95892981;10,3112469;15,78844254;11,86564612;9,095493877;13,99610351;16,17725533
530,806;43,34410355;46,14366033;44,06700535;26,93290397;17,62990903;23,25069207;7,814445503;6,808914464;7,820160738;17,74553205;7,283453405;17,75260303;20,46863546;83,35368757;63,59436233;37,54663976;35,08735158;29,08599812;43,82582847;39,36186262;54,57115902;6,816487052;9,413173142;5,99169288;0,711170908;0,438973191;1,457257873;45,39435616;50,25403566;32,92677084;41,79099124;28,19296515;27,06916764;4,085974099;4,547821055;4,17294227;3,849863685;3,758763437;3,791658571;22,97690524;18,07926596;14,79743895;10,50854763;9,953377771;9,664473765;12,2360862;18,20198251;13,50272366;53,91340251;54,88043872;61,24490676;22,61022575;21,58190846;25,97925199;10,33741559;15,68834551;11,91445893;9,073094481;13,86618368;16,07811439
531,39;42,88945111;45,76004777;43,68907988;26,75798975;17,54993064;23,16715045;7,819774233;6,806492037;7,828138432;17,75671834;7,276738185;17,76356085;20,45551106;83,22629201;63,54994024;37,47663801;35,0410339;28,98342767;43,67310559;39,22708232;54,46724954;6,789236159;9,368067395;5,982035755;0,725482657;0,419666944;1,444638627;45,26634552;50,23314048;32,80668039;41,77868275;28,10380266;27,0183907;4,0754291;4,532285587;4,180712096;3,83855741;3,745810108;3,770475166;22,98981519;18,2394843;14,78174714;10,47916427;10,02437551;9,575107789;12,20880633;18,09177447;13,49094604;53,88604845;54,77969522;61,24908462;22,59315152;21,57609275;25,91987855;10,32503301;15,52716297;11,73133722;9,026182905;13,72911539;16,02421779
531,973;42,76029832;45,57556429;43,45085863;26,97783571;17,67247015;23,24386809;7,832484085;6,8233497;7,782945817;17,74153197;7,339293131;17,75359562;20,45486376;83,1128478;63,51186294;37,41477012;35,03758215;28,93622815;43,44256075;39,04277687;54,29804342;6,855883366;9,382778942;5,961420304;0,687364944;0,445092705;1,486831532;45,41930251;50,21538609;32,96348436;41,68833488;28,0156315;27,00550163;4,110554927;4,532686833;4,19946424;3,873771871;3,768401359;3,816022453;22,97909699;18,25121477;14,75472702;10,45837447;9,972259318;9,622371317;12,1865427;18,01531519;13,41182418;53,75161377;54,86151948;61,0052064;22,70553042;21,59146362;25,91578203;10,32545013;15,45874718;11,77866732;8,972958464;13,61620342;15,85234655
532,557;42,45550218;45,29363844;43,13980384;26,8316265;17,4947409;23,16739354;7,864226274;6,839240249;7,818576468;17,78305134;7,319968732;17,84712207;20,40787039;83,07199321;63,59706927;37,33593974;34,9054535;28,82671398;43,39748437;39,07472076;54,27418442;6,836183786;9,365324504;5,912215331;0,697448677;0,440816839;1,47463425;45,33998355;50,27693043;33,04177514;41,71371294;28,13963512;26,95813666;4,099177388;4,521017648;4,19683703;3,867221734;3,779816174;3,843518582;22,91304174;18,18731481;14,76384443;10,47074212;9,993842875;9,568389709;12,14484973;17,90615595;13,37273804;53,67401429;54,84612967;60,83396872;22,63051133;21,61926077;25,68365245;10,27331295;15,29820355;11,7070294;8,866527356;13,43755736;15,69067409
533,141;42,34832589;45,07379875;43,03002981;26,7142102;17,63114017;23,07153259;7,863939488;6,809328197;7,808883145;17,85799309;7,340746607;17,95057626;20,34007377;82,7712336;63,45530838;37,28515991;34,82671591;28,75798642;43,29993021;38,9670632;54,1401926;6,769420938;9,328210786;5,976000246;0,700154558;0,434091946;1,43112581;45,06143727;50,18149845;33,06663678;41,83408435;28,05059245;26,99875019;4,078861671;4,511934801;4,18007166;3,869357893;3,760871208;3,816903339;22,92075879;18,20529134;14,69451433;10,42656356;9,99834038;9,598433014;12,05388721;17,86476406;13,30450687;53,48634752;54,92803661;60,65834506;22,7210565;21,55659646;25,79512072;10,17664802;15,19262991;11,63815815;8,943339311;13,34378035;15,56665209
533,724;42,15404402;44,87077359;42,84576583;26,78810266;17,47374382;23,06697851;7,840635549;6,805883913;7,780604283;17,8725614;7,30619943;17,9652007;20,26165306;82,70529306;63,28704414;37,36946274;34,74623909;28,86083493;43,31228511;38,80229994;54,06002407;6,816932207;9,369019679;5,927897578;0,65663302;0,379871724;1,441601008;45,14849155;50,16656457;33,29823004;41,89604987;28,11541465;26,97385246;4,061859218;4,463054436;4,145798605;3,839006051;3,75083099;3,800282564;22,93396312;18,23144117;14,67404672;10,46053832;10,00092571;9,598413007;11,98798984;17,70138979;13,26046213;53,31761111;54,89728884;60,57684337;22,7676317;21,62686897;25,75064301;10,22628879;15,0706424;11,56028087;8,862209707;13,26071832;15,38876282
534,308;41,91442115;44,65873556;42,56594707;26,8455058;17,5066006;23,03557966;7,857364601;6,814660069;7,817795846;17,86274311;7,345879862;18,07294736;20,29184933;82,4879398;63,3335209;37,30761666;34,85443248;28,87464971;43,30513391;38,81277411;54,08866839;6,804714151;9,393018639;5,910963101;0,683714639;0,357566375;1,417613007;45,26489733;50,14264548;33,36784653;41,95188408;28,15868529;27,06321917;4,048115092;4,451676803;4,121769927;3,821343099;3,740075563;3,783304233;22,83190301;18,24955596;14,71644364;10,46424383;10,01542982;9,600328284;11,95707198;17,7055591;13,24613298;53,22942895;54,98885041;60,62186144;22,8712988;21,65432266;25,72150256;10,20398992;14,94360161;11,49444449;8,782577407;13,13197243;15,25663084
534,892;41,55387177;44,30209433;42,25087046;26,74871342;17,56783273;22,93416561;7,817171654;6,806117767;7,782101112;17,78995308;7,292672118;18,02234184;20,26481748;82,4347109;63,33479197;37,19137803;34,82313798;28,84417516;43,0988545;38,72239162;53,89493628;6,921147856;9,390595149;5,973052775;0,736166976;0,470581151;1,486151318;45,22190608;50,41747275;33,44252434;41,95260105;28,13853384;27,02342093;4,027554944;4,417641252;4,092852182;3,811745564;3,733514217;3,77807725;22,93739739;18,28683209;14,65892639;10,48287052;10,01140859;9,567351631;11,87463285;17,54411154;13,20406343;53,01760829;54,94248208;60,24979033;22,89904435;21,69877614;25,80490943;10,14669576;14,89881246;11,51886216;8,761377987;13,01991927;15,11553208
535,475;41,25138829;43,98162535;41,81409636;26,80949966;17,53006057;22,89068174;7,824179886;6,830380597;7,779326543;17,78374116;7,349792521;18,09602049;20,27695381;82,21368447;63,35534306;37,08267666;34,79089229;28,82010144;42,86877866;38,55951429;53,88533325;6,846203454;9,367394783;5,950362809;0,631875554;0,356426711;1,410590392;45,08502187;50,16300541;33,54555043;41,94651814;28,02601176;26,92640113;4,055113223;4,476196745;4,126614486;3,850781259;3,765860561;3,824745515;22,82124992;18,22627218;14,67026657;10,40974607;10,03174298;9,580835319;11,88537654;17,57265834;13,15025757;52,81088449;54,71455263;59,93718998;22,90395065;21,59368716;25,55481997;10,06130332;14,7215249;11,41633335;8,682356388;12,90987916;15,03340435
